DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2014/01/23 04:10:41.19,40.41100,-125.34116,23.362,4.63,Mw,111,240,85,0.27,NCSN,72145230
2014/02/06 19:42:21.03,35.52600,-121.27100,2.927,4.13,Mw,90,201,16,0.10,NCSN,72157621
2014/02/27 18:52:30.02,35.86517,-121.49934,9.324,4.06,Mw,158,192,13,0.14,NCSN,72176091
2014/03/10 05:18:13.43,40.82867,-125.13383,16.441,6.80,Mw,116,229,73,0.15,NCSN,72182046
2014/03/10 05:51:10.90,40.62117,-125.36050,18.726,4.35,ML,76,241,97,0.15,NCSN,72182106
2014/03/10 10:28:18.52,40.77783,-125.19150,18.883,4.47,Mw,92,231,92,0.21,NCSN,72182306
2014/03/13 02:11:03.98,36.11033,-118.05117,5.320,4.41,Mw,22,99,15,0.11,NCSN,72183936
2014/03/14 16:32:35.21,40.34817,-124.61034,19.005,4.00,Mw,55,229,28,0.14,NCSN,72185141
2014/03/16 03:46:09.72,40.85850,-125.02184,24.120,4.01,Mw,47,257,72,0.17,NCSN,72186031
2014/03/18 10:33:59.28,40.68633,-125.33283,22.999,4.41,Mw,34,271,87,0.17,NCSN,72187346
2014/04/19 12:15:12.99,35.47500,-118.53033,7.494,4.00,Mw,31,46,18,0.10,NCSN,72201895
2014/05/30 07:48:33.12,38.40650,-119.36417,9.100,4.02,Mw,137,83,42,0.12,NCSN,72229261
2014/06/02 23:54:19.68,40.34550,-124.42017,18.121,4.14,Mw,32,245,12,0.12,NCSN,72231201
2014/08/24 10:20:44.07,38.21517,-122.31233,11.120,6.02,Mw,400,28,4,0.18,NCSN,72282711
2014/09/28 20:45:13.26,36.62550,-120.83366,6.990,4.43,Mw,118,69,6,0.12,NCSN,72316031
2014/10/19 14:24:04.46,40.26733,-124.37267,22.329,4.24,Mw,34,234,9,0.16,NCSN,72330211
2014/10/25 14:31:15.24,36.11367,-118.06184,-0.962,4.03,ML,55,139,26,0.55,NCSN,72333151
2014/11/05 07:23:05.00,41.89467,-119.67850,18.937,4.51,Mw,32,230,52,0.17,NCSN,72335225
2014/11/06 08:34:46.48,41.91750,-119.66167,16.106,4.38,Mw,31,238,53,0.15,NCSN,72335995
2014/11/06 15:58:01.76,41.88783,-119.66883,13.656,4.18,Mw,31,258,53,0.25,NCSN,72336295
2014/11/07 08:05:55.51,41.88117,-119.69833,17.817,4.51,Mw,34,240,50,0.16,NCSN,72336775
2014/11/13 06:36:07.43,41.89967,-119.64317,17.307,4.42,Mw,19,259,55,0.15,NCSN,72342130
2014/11/20 06:26:49.29,36.80600,-121.53584,6.230,4.23,Mw,153,22,4,0.15,NCSN,72350156
2014/12/04 05:24:52.45,41.89633,-119.64317,10.747,4.09,Mw,13,148,55,0.14,NCSN,72359796
2014/12/04 13:09:06.42,40.38800,-125.38383,24.038,4.29,Mw,23,296,89,0.28,NCSN,72359931
2015/01/01 12:16:14.57,40.44200,-125.77467,23.900,5.36,Mw,43,271,121,0.19,NCSN,72373456
2015/01/04 03:18:08.18,34.61234,-118.61183,2.430,4.25,Mw,80,85,13,0.39,NCSN,72374986
2015/01/14 10:44:35.04,40.31950,-124.61217,16.159,4.28,Mw,51,233,28,0.12,NCSN,72381011
2015/01/20 13:21:36.97,36.43333,-120.97100,9.390,4.43,Mw,102,58,4,0.10,NCSN,72383481
2015/01/22 09:09:16.91,41.87550,-119.63517,17.557,4.68,Mw,22,180,56,0.14,NCSN,72384441
2015/01/28 21:08:53.71,40.31783,-124.60667,16.881,5.72,Mw,57,230,27,0.13,NCSN,72387946
2015/01/29 11:03:19.59,41.90100,-119.62517,19.527,4.31,Mw,12,179,56,0.08,NCSN,72388416
2015/01/29 19:13:55.18,40.31133,-124.58916,17.699,4.25,Mw,54,232,26,0.16,NCSN,72388626
2015/03/27 13:30:14.33,36.22717,-120.35284,10.440,4.11,Mw,90,50,3,0.10,NCSN,72418390
2015/05/22 02:53:00.78,38.43167,-122.25034,12.830,4.09,Mw,184,90,13,0.19,NCSN,72453246
2015/05/26 10:17:35.82,40.65083,-124.71200,19.720,4.34,Mw,88,215,33,0.21,NCSN,72455721
2015/07/16 01:52:12.45,41.91000,-119.67233,19.087,4.38,Mw,14,176,52,0.16,NCSN,72486601
2015/07/27 01:05:34.12,41.91717,-119.65816,17.837,4.59,Mw,22,141,54,0.12,NCSN,72495151
2015/08/17 13:49:17.32,37.83667,-122.23217,4.690,4.01,Mw,297,12,1,0.15,NCSN,72507396
2015/09/08 02:15:18.70,38.70900,-118.73617,-2.087,4.04,Mw,114,66,55,1.19,NCSN,72521891
2015/09/14 13:55:48.58,41.89034,-119.63033,14.927,4.75,Mw,26,170,15,0.22,NCSN,72525201
2015/09/27 02:44:01.58,41.92117,-119.70500,3.467,4.17,Mw,45,113,8,0.85,NCSN,72530941
2015/11/02 02:34:01.25,40.36467,-125.39667,13.670,4.33,Mw,18,322,91,0.24,NCSN,72547610
2015/12/23 06:46:07.83,39.43517,-119.78800,5.100,4.35,Mw,19,76,4,0.08,NCSN,72570886
2015/12/24 20:30:38.40,41.88433,-119.59367,8.940,4.67,ML,13,181,18,0.16,NCSN,72571601
2015/12/29 03:35:28.39,41.07033,-125.28600,16.860,4.87,Mw,54,240,98,0.18,NCSN,72571010
2016/01/02 05:11:46.62,40.30833,-124.68716,14.670,4.44,Mw,58,233,34,0.24,NCSN,72572665
2016/01/07 05:49:52.43,40.27317,-124.33950,16.950,4.31,Mw,32,213,7,0.14,NCSN,72574495
2016/02/16 23:04:26.91,37.20233,-118.40350,15.060,4.77,Mw,53,104,21,0.07,NCSN,72592670
2016/02/16 23:27:31.02,37.20233,-118.39983,15.080,4.31,Mw,56,71,21,0.06,NCSN,72592705
2016/02/24 00:02:23.61,35.54700,-119.36784,21.740,4.84,Mw,50,56,33,0.15,NCSN,72596550
2016/03/12 08:42:40.60,34.52267,-119.07700,18.100,4.07,Mw,79,113,31,0.32,NCSN,72605685
2016/03/21 07:37:10.79,38.48450,-118.36716,13.450,4.22,Mw,56,146,29,0.27,NCSN,72610180
2016/05/27 22:00:28.50,40.39550,-125.37817,18.470,4.50,Mw,34,261,89,0.21,NCSN,72642536
2016/07/07 23:40:44.77,38.69500,-118.72400,-1.550,4.24,Mw,117,66,53,1.04,NCSN,72659376
2016/07/19 21:38:38.91,36.69250,-121.32967,5.870,4.22,Mw,83,29,6,0.10,NCSN,72663506
2016/07/21 23:09:05.78,40.72433,-123.89183,26.240,4.81,Mw,59,39,16,0.17,NCSN,72664436
2016/08/04 04:55:35.04,40.15383,-120.21317,6.870,4.48,Mw,32,174,34,0.06,NCSN,72670060
2016/08/10 02:57:17.51,39.32933,-122.80183,14.450,5.09,Mw,121,32,17,0.15,NCSN,72672610
2016/08/28 21:20:52.09,40.43650,-123.40784,35.620,4.49,Mw,44,64,11,0.10,NCSN,72686711
2016/09/03 03:27:57.25,40.32084,-125.68767,28.570,5.64,Mw,23,313,116,0.28,NCSN,72689331
2016/10/27 06:37:23.63,40.34617,-124.54650,23.970,4.11,Mw,53,233,22,0.17,NCSN,72716540
2016/11/06 13:00:46.39,39.65983,-123.63734,-0.650,4.06,Mw,39,82,6,0.14,NCSN,72721105
2016/12/05 18:33:15.48,40.27850,-124.38600,22.100,4.35,Mw,37,220,10,0.13,NCSN,72733405
2016/12/14 16:41:05.53,38.82217,-122.84133,1.480,5.01,Mw,85,26,1,0.06,NCSN,72737985
2016/12/28 08:18:00.85,38.37217,-118.89850,10.010,5.64,Mw,61,61,15,0.07,NCSN,72744480
2016/12/28 08:22:12.62,38.37567,-118.90334,7.010,5.79,ML,50,61,15,0.09,NCSN,72744490
2016/12/28 09:13:47.58,38.36150,-118.89684,2.430,5.59,Mw,54,62,16,0.10,NCSN,72744640
2016/12/28 12:18:13.40,38.40600,-118.90967,11.080,4.03,ML,53,68,14,0.08,NCSN,72744910
2017/02/21 00:57:52.71,38.79583,-122.73534,1.320,4.16,Mw,82,29,1,0.09,NCSN,72766046
2017/03/06 19:19:20.81,40.35233,-124.77483,25.150,4.04,Mw,92,230,40,0.14,NCSN,72771146
2017/03/31 10:55:53.70,36.87767,-121.61417,6.200,4.00,Mw,117,27,3,0.12,NCSN,72782971
2017/06/24 21:22:03.06,40.28783,-124.29884,9.140,4.03,Mw,31,212,4,0.12,NCSN,72820761
2017/07/29 00:02:40.91,40.78217,-125.18066,26.540,5.08,Mw,104,230,79,0.18,NCSN,72852151
2017/07/29 17:08:26.24,41.07533,-125.33033,24.340,4.58,Mw,51,242,102,0.20,NCSN,72852946
2017/08/22 19:52:14.82,35.84717,-118.04483,-0.540,4.13,Mw,41,232,25,0.60,NCSN,72874655
2017/08/22 19:52:23.08,36.84617,-118.02617,10.160,4.23,Mw,23,316,29,0.16,NCSN,72874650
2017/09/19 18:19:49.42,35.03583,-119.77533,8.020,4.13,ML,37,122,35,1.12,NCSN,72895321
2017/09/19 18:20:21.12,39.71183,-119.39017,3.070,4.08,ML,18,145,1,8.84,NCSN,72895331
2017/10/10 00:53:18.27,37.31350,-121.67200,9.690,4.09,Mw,265,23,4,0.16,NCSN,72906781
2017/11/13 19:31:29.05,36.63050,-121.24433,6.310,4.58,Mw,94,55,7,0.11,NCSN,72923380
2017/11/17 01:15:38.82,34.94167,-119.42600,7.570,4.29,ML,36,106,1,0.26,NCSN,72925840
2017/12/14 04:57:18.58,39.60767,-123.64584,7.040,4.26,Mw,32,99,10,0.14,NCSN,72939656
2018/01/04 10:39:37.73,37.85517,-122.25684,12.310,4.38,Mw,324,13,1,0.18,NCSN,72948801
2018/01/07 19:01:00.49,40.39867,-125.24467,29.450,4.52,Mw,72,244,77,0.18,NCSN,72950451
2018/01/18 05:55:11.95,38.78500,-122.74333,1.810,4.28,Mw,72,41,1,0.08,NCSN,72955520
2018/02/03 03:12:46.56,40.80100,-125.44550,13.290,4.33,Mw,79,248,100,0.16,NCSN,72963436
2018/03/09 06:01:28.35,40.29183,-124.54234,15.090,4.48,Mw,30,253,22,0.13,NCSN,72981481
2018/03/22 16:24:49.56,40.75134,-124.38917,24.520,4.42,Mw,46,197,17,0.11,NCSN,72988726
2018/03/23 03:09:39.10,40.42783,-124.51083,25.190,4.66,Mw,41,247,16,0.15,NCSN,72988926
2018/04/16 16:36:49.10,35.05733,-119.03983,13.240,4.15,ML,47,89,21,0.27,NCSN,73000191
2018/05/07 23:51:04.07,40.67700,-125.32467,16.000,4.47,Mw,81,247,87,0.20,NCSN,73012946
2018/05/10 02:58:30.91,38.81000,-122.79716,1.890,4.19,Mw,79,34,0,0.10,NCSN,73014276
2018/07/25 05:06:06.74,40.38517,-125.05233,10.590,4.53,Mw,47,243,61,0.13,NCSN,73055086
2018/11/02 12:58:54.23,36.68017,-121.31467,6.480,4.11,Mw,91,54,8,0.15,NCSN,73105276
2018/11/27 13:07:12.83,36.07350,-120.18816,10.800,4.00,Mw,97,51,7,0.11,NCSN,73116386
2019/01/13 09:35:49.87,40.38367,-125.00933,16.090,4.25,Mw,86,234,58,0.28,NCSN,73132506
2019/01/15 20:20:20.12,40.32167,-124.47234,7.090,4.08,Mw,33,240,16,0.14,NCSN,73133256
2019/02/02 10:52:21.99,40.30067,-124.49467,6.440,4.30,Mw,39,250,18,0.15,NCSN,73139111
2019/02/03 22:18:12.65,40.28933,-124.47417,7.330,4.48,Mw,33,250,17,0.17,NCSN,73139336
2019/02/03 23:43:21.81,40.30700,-124.49650,7.660,4.19,Mw,37,250,19,0.20,NCSN,73139366
2019/02/06 18:23:01.57,40.84650,-123.83950,25.830,4.39,Mw,44,67,10,0.13,NCSN,73138600
2019/02/24 21:05:12.47,40.38817,-125.07166,11.080,4.08,Mw,84,238,63,0.20,NCSN,73145321
2019/03/24 11:32:02.01,40.41900,-125.13717,6.860,4.35,Mw,80,248,68,0.21,NCSN,73155640
2019/03/29 04:55:25.89,40.42883,-124.46550,27.800,4.19,Mw,37,238,12,0.18,NCSN,73157855
2019/04/15 11:54:03.18,38.81483,-122.79916,1.240,4.12,Mw,89,19,1,0.09,NCSN,73166265
2019/04/29 07:16:08.38,39.34767,-123.23517,3.070,4.32,Mw,56,57,16,0.10,NCSN,73173775
2019/06/11 07:46:25.47,38.81367,-122.82333,1.970,4.07,Mw,82,20,1,0.06,NCSN,73195396
2019/06/23 03:53:02.89,40.27350,-124.30033,9.440,5.58,Mw,47,159,3,0.17,NCSN,73201181
2019/07/06 03:41:39.07,35.88050,-117.77367,14.200,4.33,ML,19,72,47,0.16,NCSN,73208516
2019/07/06 03:47:53.49,35.90583,-117.78867,7.350,5.32,ML,22,174,39,0.13,NCSN,73208531
2019/07/06 04:31:20.80,36.63283,-117.99533,15.780,4.40,ML,17,222,85,0.12,NCSN,73208661
2019/07/06 04:37:21.28,35.33950,-119.82600,7.920,4.93,ML,10,184,17,0.22,NCSN,73208681
2019/07/06 04:49:58.50,36.68600,-118.22317,2.100,4.10,ML,19,250,41,0.09,NCSN,73208726
2019/07/06 04:58:16.13,35.34950,-117.92583,27.220,4.13,ML,8,174,48,0.46,NCSN,73208741
2019/07/06 05:13:16.57,35.91667,-117.80383,6.610,4.06,ML,15,302,47,0.22,NCSN,73208796
2019/07/06 05:13:29.67,36.59033,-118.21667,-1.550,4.11,ML,30,117,51,0.21,NCSN,73208791
2019/07/06 05:58:18.97,35.94917,-117.80150,-0.230,4.58,ML,9,260,69,0.07,NCSN,73209031
2019/07/06 05:58:39.26,35.78567,-119.30600,4.500,4.28,ML,33,293,76,0.87,NCSN,73208951
2019/07/06 07:04:51.07,36.27500,-118.23367,-1.380,4.00,ML,39,168,23,0.84,NCSN,73209141
2019/07/06 09:00:18.87,36.51433,-118.28767,-1.160,4.24,Mw,15,212,96,0.15,NCSN,73209456
2019/07/08 08:20:02.41,36.10950,-117.86483,-1.520,4.07,ML,81,108,30,0.64,NCSN,73214456
2019/07/10 00:47:59.15,36.11150,-117.81300,1.270,4.10,Mw,6,272,31,0.18,NCSN,73216956
2019/07/10 00:48:17.47,36.05600,-117.86433,-1.040,4.17,Mw,17,87,10,0.13,NCSN,73216961
2019/07/10 12:28:56.83,36.05183,-117.87317,0.030,4.20,Mw,17,83,10,0.16,NCSN,73217576
2019/07/10 18:49:01.79,36.14700,-117.88817,-1.380,4.09,Mw,61,107,17,0.56,NCSN,73217996
2019/07/10 18:51:35.43,36.14617,-117.88683,-1.300,4.03,ML,52,124,17,0.53,NCSN,73218006
2019/07/11 00:14:37.42,36.15650,-117.87300,-1.260,4.46,Mw,73,83,18,0.48,NCSN,73218416
2019/07/11 00:15:49.43,36.67800,-118.18417,-1.410,4.71,Mw,9,318,76,0.11,NCSN,73218421
2019/07/11 04:10:01.31,36.03850,-117.84084,-1.420,4.36,Mw,104,84,23,0.63,NCSN,73218731
2019/07/11 07:04:06.24,36.17400,-117.87733,-1.150,4.09,Mw,72,83,35,0.63,NCSN,73218976
2019/07/15 08:38:45.32,36.02883,-117.84783,-1.460,4.08,Mw,95,74,21,0.66,NCSN,73223571
2019/07/16 20:11:01.47,37.81867,-121.75684,12.380,4.31,Mw,143,75,4,0.14,NCSN,73225421
2019/07/17 02:29:07.21,36.11500,-117.89500,4.990,4.29,Mw,27,60,4,0.19,NCSN,73225731
2019/07/17 21:49:19.01,36.12000,-117.84350,3.670,4.17,Mw,14,98,1,0.13,NCSN,73226696
2019/07/18 03:59:14.72,36.11200,-117.89716,4.330,4.64,Mw,28,55,4,0.18,NCSN,73227036
2019/10/15 05:33:42.81,37.93800,-122.05700,13.970,4.46,Mw,160,22,4,0.10,NCSN,73291880
2019/10/15 19:42:30.54,36.64550,-121.27400,10.100,4.71,Mw,99,54,5,0.14,NCSN,73292360
2019/10/28 11:01:04.33,41.89117,-125.83667,9.990,5.24,Mw,39,264,137,0.20,NCSN,73298125
2019/11/03 20:34:57.03,38.77500,-122.76700,3.120,4.15,Mw,76,34,7,0.13,NCSN,73300395
